"source","target","relevance"
"/speaker/padmaraj-moorthy","intelligent","0.012"
"/speaker/padmaraj-moorthy","app","0.012"
"/speaker/padmaraj-moorthy","commerce","0.012"
"/speaker/padmaraj-moorthy","harness","0.012"
"/speaker/padmaraj-moorthy","content","0.037"
"/speaker/padmaraj-moorthy","learn","0.025"
"/speaker/padmaraj-moorthy","delivery","0.012"
"/speaker/padmaraj-moorthy","create","0.012"
"/speaker/padmaraj-moorthy","key","0.012"
"/speaker/padmaraj-moorthy","digital","0.049"
"/speaker/padmaraj-moorthy","power","0.012"
"/speaker/padmaraj-moorthy","full","0.012"
"/speaker/padmaraj-moorthy","more","0.012"
"/speaker/padmaraj-moorthy","seamless","0.012"
"/speaker/padmaraj-moorthy","elevate","0.012"
"/speaker/padmaraj-moorthy","discover","0.012"
"/speaker/padmaraj-moorthy","modeling","0.012"
"/speaker/padmaraj-moorthy","experience","0.049"
"/speaker/padmaraj-moorthy","journey","0.012"
"/speaker/padmaraj-moorthy","integrate","0.012"
"/speaker/padmaraj-moorthy","takeaway","0.012"
"/speaker/padmaraj-moorthy","innovation","0.012"
"/speaker/padmaraj-moorthy","supercharge","0.012"
"/speaker/padmaraj-moorthy","expert","0.012"
"/speaker/padmaraj-moorthy","salesforce","0.062"
"/speaker/padmaraj-moorthy","platform","0.049"
"/speaker/padmaraj-moorthy","show","0.012"
"/speaker/padmaraj-moorthy","session","0.012"
"/speaker/padmaraj-moorthy","game","0.012"
"/speaker/padmaraj-moorthy","miss","0.012"
"/speaker/palani-ramanathan","aha","0.025"
"/speaker/palani-ramanathan","scene","0.012"
"/speaker/palani-ramanathan","use","0.012"
"/speaker/palani-ramanathan","key","0.012"
"/speaker/palani-ramanathan","genie","0.049"
"/speaker/palani-ramanathan","petabyte","0.012"
"/speaker/palani-ramanathan","personalize","0.025"
"/speaker/palani-ramanathan","time","0.025"
"/speaker/palani-ramanathan","automation","0.012"
"/speaker/palani-ramanathan","compelling","0.012"
"/speaker/palani-ramanathan","black","0.012"
"/speaker/palani-ramanathan","moment","0.012"
"/speaker/palani-ramanathan","miss","0.012"
"/speaker/palani-ramanathan","unique","0.012"
"/speaker/palani-ramanathan","enable","0.025"
"/speaker/palani-ramanathan","friday","0.012"
"/speaker/palani-ramanathan","capability","0.012"
"/speaker/palani-ramanathan","takeaway","0.012"
"/speaker/palani-ramanathan","opportunity","0.012"
"/speaker/palani-ramanathan","get","0.012"
"/speaker/palani-ramanathan","salesforce","0.062"
"/speaker/palani-ramanathan","vast","0.012"
"/speaker/palani-ramanathan","provide","0.012"
"/speaker/palani-ramanathan","architecture","0.025"
"/speaker/palani-ramanathan","bring","0.012"
"/speaker/palani-ramanathan","customer","0.025"
"/speaker/palani-ramanathan","interaction","0.012"
"/speaker/palani-ramanathan","ready","0.012"
"/speaker/palani-ramanathan","combination","0.012"
"/speaker/palani-ramanathan","real","0.037"
"/speaker/palani-ramanathan","include","0.012"
"/speaker/palani-ramanathan","metadata","0.012"
"/speaker/palani-ramanathan","work","0.012"
"/speaker/palani-ramanathan","deliver","0.012"
"/speaker/palani-ramanathan","engagement","0.012"
"/speaker/palani-ramanathan","magic","0.012"
"/speaker/palani-ramanathan","world","0.012"
"/speaker/palani-ramanathan","see","0.012"
"/speaker/palani-ramanathan","join","0.012"
"/speaker/palani-ramanathan","compute","0.012"
"/speaker/palani-ramanathan","learn","0.012"
"/speaker/palani-ramanathan","amount","0.012"
"/speaker/palani-ramanathan","lakehouse","0.012"
"/speaker/palani-ramanathan","scale","0.012"
"/speaker/palani-ramanathan","seamless","0.012"
"/speaker/palani-ramanathan","platform","0.012"
"/speaker/palani-ramanathan","handle","0.012"
"/speaker/palani-ramanathan","transform","0.012"
"/speaker/palani-ramanathan","experience","0.037"
"/speaker/palani-ramanathan","einstein","0.012"
"/speaker/palani-ramanathan","relevant","0.012"
"/speaker/palani-ramanathan","journey","0.012"
"/speaker/palani-ramanathan","consume","0.012"
"/speaker/palani-ramanathan","come","0.012"
"/speaker/palani-ramanathan","discover","0.012"
"/speaker/palani-ramanathan","hour","0.012"
"/speaker/palani-ramanathan","case","0.012"
"/speaker/palani-ramanathan","data","0.049"
"/speaker/palani-ramanathan","action","0.012"
"/speaker/pallavi-bhosale","finland","0.025"
"/speaker/pallavi-bhosale","element","0.025"
"/speaker/pallavi-bhosale","practice","0.025"
"/speaker/pallavi-bhosale","top","0.012"
"/speaker/pallavi-bhosale","optimize","0.012"
"/speaker/pallavi-bhosale","have","0.012"
"/speaker/pallavi-bhosale","front","0.012"
"/speaker/pallavi-bhosale","domicile","0.012"
"/speaker/pallavi-bhosale","opportunity","0.012"
"/speaker/pallavi-bhosale","view","0.012"
"/speaker/pallavi-bhosale","code","0.012"
"/speaker/pallavi-bhosale","accessibility","0.012"
"/speaker/pallavi-bhosale","design","0.012"
"/speaker/pallavi-bhosale","interaction","0.012"
"/speaker/pallavi-bhosale","app","0.012"
"/speaker/pallavi-bhosale","tech","0.025"
"/speaker/pallavi-bhosale","good","0.012"
"/speaker/pallavi-bhosale","importance","0.012"
"/speaker/pallavi-bhosale","additional","0.012"
"/speaker/pallavi-bhosale","finnish","0.012"
"/speaker/pallavi-bhosale","pallavi","0.025"
"/speaker/pallavi-bhosale","experience","0.012"
"/speaker/pallavi-bhosale","talk","0.012"
"/speaker/pallavi-bhosale","burgeon","0.012"
"/speaker/pallavi-bhosale","espoo","0.012"
"/speaker/pallavi-bhosale","angular","0.012"
"/speaker/pallavi-bhosale","research","0.012"
"/speaker/pallavi-bhosale","country","0.012"
"/speaker/pallavi-bhosale","apply","0.012"
"/speaker/pallavi-bhosale","coherent","0.012"
"/speaker/pallavi-bhosale","application","0.012"
"/speaker/pallavi-bhosale","tool","0.012"
"/speaker/pallavi-bhosale","back","0.012"
"/speaker/pallavi-bhosale","gain","0.025"
"/speaker/pallavi-bhosale","ecosystem","0.025"
"/speaker/pallavi-bhosale","learn","0.025"
"/speaker/pallavi-bhosale","valuable","0.025"
"/speaker/pallavi-bhosale","end","0.025"
"/speaker/pallavi-bhosale","architecture","0.025"
"/speaker/pallavi-bhosale","tietoevry","0.012"
"/speaker/pallavi-bhosale","grand","0.012"
"/speaker/pallavi-bhosale","ambition","0.012"
"/speaker/pallavi-bhosale","pattern","0.012"
"/speaker/pallavi-bhosale","understand","0.012"
"/speaker/pallavi-bhosale","software","0.037"
"/speaker/pallavi-bhosale","development","0.012"
"/speaker/pallavi-bhosale","practitioner","0.012"
"/speaker/pallavi-bhosale","interface","0.012"
"/speaker/pallavi-bhosale","join","0.012"
"/speaker/pallavi-bhosale","insight","0.037"
"/speaker/pallavi-bhosale","user","0.037"
"/speaker/pallavi-bhosale","react","0.012"
"/speaker/pallavi-bhosale","quality","0.012"
"/speaker/pallavi-bhosale","framework","0.012"
"/speaker/pallavi-bhosale","emerge","0.012"
"/speaker/pallavi-bhosale","provide","0.012"
"/speaker/pallavi-bhosale","miss","0.012"
"/speaker/pallavi-bhosale","enhance","0.025"
"/speaker/pallavi-bhosale","field","0.012"
"/speaker/pallavi-bhosale","employer","0.012"
"/speaker/pallavi-bhosale","size","0.012"
"/speaker/pallavi-bhosale","reduce","0.012"
"/speaker/pallavi-bhosale","architect","0.012"
"/speaker/pallavi-bhosale","create","0.012"
"/speaker/pallavi-bhosale","refreshe","0.012"
"/speaker/parul-jain","use","0.012"
"/speaker/parul-jain","compelling","0.012"
"/speaker/parul-jain","see","0.012"
"/speaker/parul-jain","takeaway","0.012"
"/speaker/parul-jain","relevant","0.012"
"/speaker/parul-jain","magic","0.012"
"/speaker/parul-jain","discover","0.012"
"/speaker/parul-jain","vast","0.012"
"/speaker/parul-jain","time","0.025"
"/speaker/parul-jain","metadata","0.012"
"/speaker/parul-jain","ready","0.012"
"/speaker/parul-jain","platform","0.012"
"/speaker/parul-jain","key","0.012"
"/speaker/parul-jain","combination","0.012"
"/speaker/parul-jain","enable","0.025"
"/speaker/parul-jain","unique","0.012"
"/speaker/parul-jain","bring","0.012"
"/speaker/parul-jain","compute","0.012"
"/speaker/parul-jain","salesforce","0.062"
"/speaker/parul-jain","data","0.049"
"/speaker/parul-jain","case","0.012"
"/speaker/parul-jain","petabyte","0.012"
"/speaker/parul-jain","transform","0.012"
"/speaker/parul-jain","lakehouse","0.012"
"/speaker/parul-jain","come","0.012"
"/speaker/parul-jain","consume","0.012"
"/speaker/parul-jain","automation","0.012"
"/speaker/parul-jain","engagement","0.012"
"/speaker/parul-jain","scale","0.012"
"/speaker/parul-jain","deliver","0.012"
"/speaker/parul-jain","journey","0.012"
"/speaker/parul-jain","genie","0.049"
"/speaker/parul-jain","black","0.012"
"/speaker/parul-jain","aha","0.025"
"/speaker/parul-jain","interaction","0.012"
"/speaker/parul-jain","architecture","0.025"
"/speaker/parul-jain","customer","0.025"
"/speaker/parul-jain","get","0.012"
"/speaker/parul-jain","include","0.012"
"/speaker/parul-jain","capability","0.012"
"/speaker/parul-jain","moment","0.012"
"/speaker/parul-jain","join","0.012"
"/speaker/parul-jain","action","0.012"
"/speaker/parul-jain","learn","0.012"
"/speaker/parul-jain","miss","0.012"
"/speaker/parul-jain","handle","0.012"
"/speaker/parul-jain","provide","0.012"
"/speaker/parul-jain","personalize","0.025"
"/speaker/parul-jain","friday","0.012"
"/speaker/parul-jain","real","0.037"
"/speaker/parul-jain","opportunity","0.012"
"/speaker/parul-jain","scene","0.012"
"/speaker/parul-jain","experience","0.037"
"/speaker/parul-jain","einstein","0.012"
"/speaker/parul-jain","seamless","0.012"
"/speaker/parul-jain","hour","0.012"
"/speaker/parul-jain","amount","0.012"
"/speaker/parul-jain","work","0.012"
"/speaker/parul-jain","world","0.012"
"/speaker/peter-thomas","regression","0.025"
"/speaker/peter-thomas","test","0.049"
"/speaker/peter-thomas","sufficient","0.012"
"/speaker/peter-thomas","proceed","0.012"
"/speaker/peter-thomas","maintain","0.012"
"/speaker/peter-thomas","fast","0.025"
"/speaker/peter-thomas","supplement","0.012"
"/speaker/peter-thomas","talent","0.012"
"/speaker/peter-thomas","automation","0.049"
"/speaker/peter-thomas","less","0.012"
"/speaker/peter-thomas","effective","0.012"
"/speaker/peter-thomas","proof","0.012"
"/speaker/peter-thomas","api","0.062"
"/speaker/peter-thomas","tooling","0.012"
"/speaker/peter-thomas","team","0.025"
"/speaker/peter-thomas","programming","0.012"
"/speaker/peter-thomas","clarity","0.012"
"/speaker/peter-thomas","session","0.012"
"/speaker/peter-thomas","future","0.012"
"/speaker/peter-thomas","pace","0.025"
"/speaker/peter-thomas","technology","0.012"
"/speaker/peter-thomas","stack","0.012"
"/speaker/peter-thomas","ui","0.025"
"/speaker/peter-thomas","learn","0.012"
"/speaker/peter-thomas","achieve","0.037"
"/speaker/peter-thomas","much","0.012"
"/speaker/peter-thomas","attend","0.012"
"/speaker/peter-thomas","coverage","0.025"
"/speaker/peter-thomas","require","0.012"
"/speaker/peter-thomas","testing","0.062"
"/speaker/peter-thomas","easy","0.012"
"/speaker/peter-thomas","important","0.012"
"/speaker/peter-thomas","right","0.012"
"/speaker/peter-thomas","functional","0.012"
"/speaker/peter-thomas","struggle","0.012"
"/speaker/peter-thomas","knowledge","0.012"
"/speaker/peter-thomas","fulfill","0.012"
"/speaker/peter-thomas","embrace","0.012"
"/speaker/peter-thomas","unlock","0.012"
"/speaker/peter-thomas","development","0.012"
"/speaker/peter-thomas","sprint","0.012"
"/speaker/peter-thomas","retain","0.012"
"/speaker/peter-thomas","more","0.012"
"/speaker/peter-thomas","bulk","0.012"
"/speaker/peter-thomas","think","0.012"
"/speaker/peter-thomas","provide","0.012"
"/speaker/peter-thomas","flaky","0.012"
"/speaker/pooja-subramaniam","deviation","0.012"
"/speaker/pooja-subramaniam","way","0.012"
"/speaker/pooja-subramaniam","architecture","0.012"
"/speaker/pooja-subramaniam","automate","0.012"
"/speaker/pooja-subramaniam","debug","0.012"
"/speaker/pooja-subramaniam","reliable","0.012"
"/speaker/pooja-subramaniam","large","0.012"
"/speaker/pooja-subramaniam","retail","0.012"
"/speaker/pooja-subramaniam","observability","0.037"
"/speaker/pooja-subramaniam","talk","0.012"
"/speaker/pooja-subramaniam","start","0.012"
"/speaker/pooja-subramaniam","detect","0.012"
"/speaker/pooja-subramaniam","base","0.025"
"/speaker/pooja-subramaniam","practical","0.012"
"/speaker/pooja-subramaniam","error","0.025"
"/speaker/pooja-subramaniam","application","0.012"
"/speaker/pooja-subramaniam","think","0.012"
"/speaker/pooja-subramaniam","move","0.012"
"/speaker/pooja-subramaniam","have","0.062"
"/speaker/pooja-subramaniam","free","0.012"
"/speaker/pooja-subramaniam","observable","0.025"
"/speaker/pooja-subramaniam","make","0.012"
"/speaker/pooja-subramaniam","client","0.012"
"/speaker/pooja-subramaniam","enterprise","0.012"
"/speaker/pooja-subramaniam","modernization","0.012"
"/speaker/pooja-subramaniam","keep","0.012"
"/speaker/pooja-subramaniam","fail","0.012"
"/speaker/pooja-subramaniam","become","0.012"
"/speaker/pooja-subramaniam","minimize","0.012"
"/speaker/pooja-subramaniam","test","0.012"
"/speaker/pooja-subramaniam","impact","0.025"
"/speaker/pooja-subramaniam","place","0.012"
"/speaker/pooja-subramaniam","implement","0.012"
"/speaker/pooja-subramaniam","take","0.012"
"/speaker/pooja-subramaniam","catch","0.012"
"/speaker/pooja-subramaniam","effective","0.012"
"/speaker/pooja-subramaniam","microservice","0.012"
"/speaker/pooja-subramaniam","similar","0.012"
"/speaker/pooja-subramaniam","learning","0.012"
"/speaker/pooja-subramaniam","reduce","0.012"
"/speaker/pooja-subramaniam","share","0.012"
"/speaker/pooja-subramaniam","care","0.012"
"/speaker/pooja-subramaniam","need","0.025"
"/speaker/pooja-subramaniam","modern","0.012"
"/speaker/pooja-subramaniam","possible","0.012"
"/speaker/pooja-subramaniam","negative","0.012"
"/speaker/pooja-subramaniam","consumer","0.012"
"/speaker/pooja-subramaniam","devoid","0.012"
"/speaker/pooja-subramaniam","glitch","0.012"
"/speaker/pooja-subramaniam","build","0.012"
"/speaker/pooja-subramaniam","software","0.012"
"/speaker/pooja-subramaniam","legacy","0.025"
"/speaker/pooja-subramaniam","critical","0.012"
"/speaker/pooja-subramaniam","business","0.012"
"/speaker/pooja-subramaniam","give","0.012"
"/speaker/pooja-subramaniam","mechanism","0.012"
"/speaker/pooja-subramaniam","system","0.074"
"/speaker/pooja-subramaniam","behavior","0.012"
"/speaker/pooja-subramaniam","normal","0.012"
"/speaker/pooja-subramaniam","alive","0.012"
"/speaker/pooja-subramaniam","example","0.012"
"/speaker/pooja-subramaniam","reality","0.012"
"/speaker/pooja-subramaniam","strive","0.012"
"/speaker/pooja-subramaniam","journey","0.012"
"/speaker/pooja-subramaniam","unfavorable","0.012"
"/speaker/pooja-subramaniam","session","0.012"
"/speaker/pooja-subramaniam","feedback","0.012"
"/speaker/pooja-subramaniam","principle","0.012"
"/speaker/pooja-subramaniam","important","0.025"
"/speaker/priya-jacob","seasoned","0.012"
"/speaker/priya-jacob","real","0.012"
"/speaker/priya-jacob","platform","0.012"
"/speaker/priya-jacob","dataset","0.012"
"/speaker/priya-jacob","join","0.012"
"/speaker/priya-jacob","dive","0.012"
"/speaker/priya-jacob","scalable","0.012"
"/speaker/priya-jacob","gain","0.012"
"/speaker/priya-jacob","graph","0.086"
"/speaker/priya-jacob","help","0.012"
"/speaker/priya-jacob","cypher","0.012"
"/speaker/priya-jacob","discover","0.012"
"/speaker/priya-jacob","valuable","0.012"
"/speaker/priya-jacob","handle","0.012"
"/speaker/priya-jacob","complex","0.025"
"/speaker/priya-jacob","talk","0.012"
"/speaker/priya-jacob","provide","0.012"
"/speaker/priya-jacob","world","0.025"
"/speaker/priya-jacob","large","0.012"
"/speaker/priya-jacob","database","0.049"
"/speaker/priya-jacob","shape","0.012"
"/speaker/priya-jacob","use","0.012"
"/speaker/priya-jacob","potential","0.012"
"/speaker/priya-jacob","language","0.012"
"/speaker/priya-jacob","neo4j","0.037"
"/speaker/priya-jacob","core","0.012"
"/speaker/priya-jacob","solve","0.025"
"/speaker/priya-jacob","build","0.012"
"/speaker/priya-jacob","insight","0.012"
"/speaker/priya-jacob","powerful","0.012"
"/speaker/priya-jacob","data","0.012"
"/speaker/priya-jacob","capability","0.012"
"/speaker/priya-jacob","model","0.012"
"/speaker/priya-jacob","expert","0.012"
"/speaker/priya-jacob","source","0.012"
"/speaker/priya-jacob","intuitive","0.012"
"/speaker/priya-jacob","native","0.012"
"/speaker/priya-jacob","query","0.012"
"/speaker/priya-jacob","amazing","0.012"
"/speaker/priya-jacob","lead","0.012"
"/speaker/priya-jacob","open","0.012"
"/speaker/priya-jacob","benefit","0.012"
"/speaker/priya-jacob","problem","0.025"
"/speaker/priya-jacob","work","0.012"
"/speaker/priya-jacob","new","0.012"
"/speaker/rajasegar-chandran","build","0.012"
"/speaker/rajasegar-chandran","application","0.037"
"/speaker/rajasegar-chandran","good","0.012"
"/speaker/rajasegar-chandran","allow","0.012"
"/speaker/rajasegar-chandran","empower","0.012"
"/speaker/rajasegar-chandran","choice","0.012"
"/speaker/rajasegar-chandran","lazy","0.012"
"/speaker/rajasegar-chandran","react","0.012"
"/speaker/rajasegar-chandran","javascript","0.025"
"/speaker/rajasegar-chandran","full","0.012"
"/speaker/rajasegar-chandran","change","0.025"
"/speaker/rajasegar-chandran","microservice","0.012"
"/speaker/rajasegar-chandran","split","0.012"
"/speaker/rajasegar-chandran","write","0.012"
"/speaker/rajasegar-chandran","combine","0.012"
"/speaker/rajasegar-chandran","come","0.012"
"/speaker/rajasegar-chandran","satisfying","0.012"
"/speaker/rajasegar-chandran","many","0.012"
"/speaker/rajasegar-chandran","live","0.012"
"/speaker/rajasegar-chandran","use","0.012"
"/speaker/rajasegar-chandran","look","0.012"
"/speaker/rajasegar-chandran","alternative","0.012"
"/speaker/rajasegar-chandran","horse","0.012"
"/speaker/rajasegar-chandran","handy","0.012"
"/speaker/rajasegar-chandran","vue.js","0.012"
"/speaker/rajasegar-chandran","grow","0.012"
"/speaker/rajasegar-chandran","functionality","0.012"
"/speaker/rajasegar-chandran","give","0.012"
"/speaker/rajasegar-chandran","team","0.062"
"/speaker/rajasegar-chandran","code","0.012"
"/speaker/rajasegar-chandran","dynamic","0.012"
"/speaker/rajasegar-chandran","talk","0.012"
"/speaker/rajasegar-chandran","prove","0.012"
"/speaker/rajasegar-chandran","benefit","0.025"
"/speaker/rajasegar-chandran","rich","0.012"
"/speaker/rajasegar-chandran","fulfil","0.012"
"/speaker/rajasegar-chandran","new","0.012"
"/speaker/rajasegar-chandran","app","0.037"
"/speaker/rajasegar-chandran","load","0.025"
